audit_id,action_id,cif_no,event_type,actor,event_payload,created_at
b3654a84-1d94-55c1-aed2-20f12e935d15,d00388ae-75d1-5260-bba3-6344b6082f93,CIF000086,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.1, ""action_type"": ""PHONE_TOPUP""}",2026-04-27 02:03:42
d871810a-6ed7-5e5c-aa86-65d691d83db1,109cfa4c-c73b-56b7-aa2c-0c7c0e7d8699,CIF000077,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Nap dien thoai 100k cho so lan truoc"", ""action_type"": ""PHONE_TOPUP""}",2026-05-25 16:55:36
8079e31c-26fb-579b-a58a-164bae09a13a,109cfa4c-c73b-56b7-aa2c-0c7c0e7d8699,CIF000077,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""PHONE_TOPUP""}",2026-05-25 16:55:37
156eee77-b0b1-57a5-bd26-909d9250040e,109cfa4c-c73b-56b7-aa2c-0c7c0e7d8699,CIF000077,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""PHONE_TOPUP""}",2026-05-25 16:55:38
3d1b675b-a77a-58c3-835b-fb3346eb8e9b,109cfa4c-c73b-56b7-aa2c-0c7c0e7d8699,CIF000077,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.07, ""action_type"": ""PHONE_TOPUP""}",2026-05-25 16:55:40
7f9a4955-aa06-5598-abb3-bc6bb858b47c,109cfa4c-c73b-56b7-aa2c-0c7c0e7d8699,CIF000077,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""PHONE_TOPUP""}",2026-05-25 16:55:42
34719ce7-2d12-5ca6-8caf-b8acfd5b3bed,109cfa4c-c73b-56b7-aa2c-0c7c0e7d8699,CIF000077,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""PHONE_TOPUP""}",2026-05-25 16:55:44
730adfa5-8db4-5f50-9bc3-1b1170619402,c63c5aef-a517-5265-b1e0-c9b85dd8b1b9,CIF000026,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Tra tien nuoc thang nay"", ""action_type"": ""BILL_PAYMENT""}",2026-04-17 06:41:23
4e74f269-92a7-558c-883a-e7b38ab6592b,c63c5aef-a517-5265-b1e0-c9b85dd8b1b9,CIF000026,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-17 06:41:25
85508752-a691-5730-94ee-1d7602882207,c63c5aef-a517-5265-b1e0-c9b85dd8b1b9,CIF000026,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-17 06:41:26
0dd7287c-8e43-5bda-9917-0e342c4701ce,c63c5aef-a517-5265-b1e0-c9b85dd8b1b9,CIF000026,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-17 06:41:27
54fd36cb-eb4f-5fc6-aaba-5dee92313fba,c63c5aef-a517-5265-b1e0-c9b85dd8b1b9,CIF000026,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""ORANGE"", ""risk_score"": 0.78, ""action_type"": ""BILL_PAYMENT""}",2026-04-17 06:41:29
a80ecc7b-94e5-5a41-b3e4-449370fd8863,c63c5aef-a517-5265-b1e0-c9b85dd8b1b9,CIF000026,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-17 06:41:30
37ec4f92-7ee1-5d09-ab2d-15b70c0e3b0b,1cbbe3d0-2ef8-58fd-98d7-946b70196dbe,CIF000069,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Thanh toan hoa don dien hom nay"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 02:01:07
d3e142ef-12c3-569e-927c-141f1b691f07,1cbbe3d0-2ef8-58fd-98d7-946b70196dbe,CIF000069,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 02:01:10
421020f3-8d0a-5d27-adda-27a3291660d2,1cbbe3d0-2ef8-58fd-98d7-946b70196dbe,CIF000069,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 02:01:11
eb5a97c6-083f-5d16-81ed-a1016c5f065d,1cbbe3d0-2ef8-58fd-98d7-946b70196dbe,CIF000069,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 02:01:12
150f9d8b-4c44-5f28-bb6c-99d463167219,1cbbe3d0-2ef8-58fd-98d7-946b70196dbe,CIF000069,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.25, ""action_type"": ""BILL_PAYMENT""}",2026-05-11 02:01:15
e7866692-ebce-5d58-877a-0db6d5afb083,1cbbe3d0-2ef8-58fd-98d7-946b70196dbe,CIF000069,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 02:01:18
dfff44a2-a6d0-5b5f-8093-101b7f3b80a0,1cbbe3d0-2ef8-58fd-98d7-946b70196dbe,CIF000069,ACTION_FAILED,EXECUTOR,"{""event"": ""ACTION_FAILED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 02:01:21
55412b0a-08f8-55a9-bb53-9a41500f99fc,102c126d-3cbc-538c-8b98-ca1d04c7179e,CIF000085,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Tra tien nuoc thang nay"", ""action_type"": ""BILL_PAYMENT""}",2026-05-01 21:39:19
54a17b42-eb56-5d89-89d5-71db4c4fdd92,102c126d-3cbc-538c-8b98-ca1d04c7179e,CIF000085,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-01 21:39:21
b887afd5-5cb0-5088-b5f3-c0007ab679eb,102c126d-3cbc-538c-8b98-ca1d04c7179e,CIF000085,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-01 21:39:24
b6658901-85f1-5d69-ba83-da539f1fc222,102c126d-3cbc-538c-8b98-ca1d04c7179e,CIF000085,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-01 21:39:26
e3889ddd-75fe-5cb8-a888-d46571db16fd,102c126d-3cbc-538c-8b98-ca1d04c7179e,CIF000085,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""YELLOW"", ""risk_score"": 0.42, ""action_type"": ""BILL_PAYMENT""}",2026-05-01 21:39:28
bf00f1fa-61f6-5b3e-b5e5-14e980909675,102c126d-3cbc-538c-8b98-ca1d04c7179e,CIF000085,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-01 21:39:31
49f0b24a-0284-5ed2-9b8e-448cf1d73cc0,102c126d-3cbc-538c-8b98-ca1d04c7179e,CIF000085,OTP_VERIFIED,USER,"{""event"": ""OTP_VERIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-01 21:39:33
ee1d964d-ec61-53b2-9b60-69110968c618,738d4f8f-ab54-5b8f-a3a0-6e73ded9805e,CIF000044,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Tra tien nuoc thang nay"", ""action_type"": ""BILL_PAYMENT""}",2026-05-28 03:21:45
f9671316-f802-5770-9e3d-bdfe6efc354b,738d4f8f-ab54-5b8f-a3a0-6e73ded9805e,CIF000044,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-28 03:21:46
2187a5a3-b131-5da7-a70a-d653c53c116f,738d4f8f-ab54-5b8f-a3a0-6e73ded9805e,CIF000044,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-28 03:21:49
b5ae8e29-b8d5-56c0-9c44-725789c3492c,738d4f8f-ab54-5b8f-a3a0-6e73ded9805e,CIF000044,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-28 03:21:52
15d30f26-038b-5713-8f85-1ec59cf811d5,738d4f8f-ab54-5b8f-a3a0-6e73ded9805e,CIF000044,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""YELLOW"", ""risk_score"": 0.4, ""action_type"": ""BILL_PAYMENT""}",2026-05-28 03:21:53
e5b0c9cc-c018-5ffc-a0ee-7e64fefdccf3,3619a54c-d5fc-5e78-81e0-226e04c45f63,CIF000029,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Thanh toan internet FPT"", ""action_type"": ""BILL_PAYMENT""}",2026-04-01 15:00:20
62e98df5-576d-5112-b3bb-4c1a4dffd6f3,3619a54c-d5fc-5e78-81e0-226e04c45f63,CIF000029,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-01 15:00:21
f43b83cb-57ba-5868-9a86-e87f6c7650f9,3619a54c-d5fc-5e78-81e0-226e04c45f63,CIF000029,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-01 15:00:24
0c5eac9b-6f83-5a4d-b6a4-99546373e5d6,3619a54c-d5fc-5e78-81e0-226e04c45f63,CIF000029,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-01 15:00:26
16ae83c5-6a7d-50ef-9f2f-a7a4c9b394fd,3619a54c-d5fc-5e78-81e0-226e04c45f63,CIF000029,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.07, ""action_type"": ""BILL_PAYMENT""}",2026-04-01 15:00:27
e743ea82-b671-512f-982d-27b02da44a2c,095d28b7-da67-54f6-b492-13ede9eab2ac,CIF000099,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Tra tien nuoc thang nay"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 14:18:33
7466b4a7-c9cf-5c3a-967a-1980c2419766,095d28b7-da67-54f6-b492-13ede9eab2ac,CIF000099,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 14:18:34
51e96977-e507-5bc7-b147-1b9b2da04207,095d28b7-da67-54f6-b492-13ede9eab2ac,CIF000099,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 14:18:35
fdcfe216-d4ab-5fea-85de-10959bb60b9d,095d28b7-da67-54f6-b492-13ede9eab2ac,CIF000099,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 14:18:36
2164757e-6e07-58eb-b855-4508745f40be,095d28b7-da67-54f6-b492-13ede9eab2ac,CIF000099,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""RED"", ""risk_score"": 0.86, ""action_type"": ""BILL_PAYMENT""}",2026-05-11 14:18:39
195295c9-fa8d-5da0-a775-274463db819e,095d28b7-da67-54f6-b492-13ede9eab2ac,CIF000099,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 14:18:42
e13a3256-048a-521c-8fa6-6adc6b6c47a5,095d28b7-da67-54f6-b492-13ede9eab2ac,CIF000099,ACTION_BLOCKED,GUARDIAN,"{""event"": ""ACTION_BLOCKED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-11 14:18:44
0d797671-a791-5cf2-9a10-42bf58227626,5296f1ed-6395-593b-9548-51165a09e360,CIF000083,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Thanh toan hoa don dien hom nay"", ""action_type"": ""BILL_PAYMENT""}",2026-05-04 12:07:12
8a9152cd-2e6a-574a-8241-d9251c9d7691,5296f1ed-6395-593b-9548-51165a09e360,CIF000083,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-04 12:07:15
88e1102e-8e10-57ef-8f2a-48b56f3bc2d1,5296f1ed-6395-593b-9548-51165a09e360,CIF000083,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-04 12:07:17
380184b6-786d-596a-ac10-f4f5930ed36d,5296f1ed-6395-593b-9548-51165a09e360,CIF000083,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-04 12:07:20
b559174c-aad5-5e77-a76a-5a0433f771e7,5296f1ed-6395-593b-9548-51165a09e360,CIF000083,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.19, ""action_type"": ""BILL_PAYMENT""}",2026-05-04 12:07:23
1879710a-f652-5ca5-bb4f-d54cbdacadd9,acaed704-8bcc-50e0-86c2-d7186eb1696c,CIF000008,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Thanh toan internet FPT"", ""action_type"": ""BILL_PAYMENT""}",2026-05-10 02:04:22
673a0be7-1e2e-58b4-bac0-119c40b191b6,acaed704-8bcc-50e0-86c2-d7186eb1696c,CIF000008,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-10 02:04:24
f9654b69-939e-5f7d-9ed6-f11942595d5a,acaed704-8bcc-50e0-86c2-d7186eb1696c,CIF000008,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-10 02:04:25
56f0970e-c25e-5c43-a309-83f36c7a8256,acaed704-8bcc-50e0-86c2-d7186eb1696c,CIF000008,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-10 02:04:27
c5b24a29-2f14-50d9-b9ce-00c7820ba1d2,acaed704-8bcc-50e0-86c2-d7186eb1696c,CIF000008,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.24, ""action_type"": ""BILL_PAYMENT""}",2026-05-10 02:04:29
f0752598-e0b2-5e3e-a211-3930a7d600f9,bad497ed-f122-5d74-ae41-9bbbc33c34de,CIF000058,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Thanh toan hoa don dien hom nay"", ""action_type"": ""BILL_PAYMENT""}",2026-05-06 00:25:40
172069f0-6d24-54c5-938a-121b9cde194f,bad497ed-f122-5d74-ae41-9bbbc33c34de,CIF000058,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-06 00:25:43
f2540a42-910b-5325-a6b4-f7da6fc52384,bad497ed-f122-5d74-ae41-9bbbc33c34de,CIF000058,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-06 00:25:46
5a52cd95-cd60-5486-b1af-065d023ea048,bad497ed-f122-5d74-ae41-9bbbc33c34de,CIF000058,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-06 00:25:49
19c71ad9-892a-595a-aa43-b713c7121319,bad497ed-f122-5d74-ae41-9bbbc33c34de,CIF000058,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""RED"", ""risk_score"": 0.8, ""action_type"": ""BILL_PAYMENT""}",2026-05-06 00:25:52
971c5a7d-d0a8-5b70-9b03-a39d8c3efa51,bad497ed-f122-5d74-ae41-9bbbc33c34de,CIF000058,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-06 00:25:55
1df6ce71-1ef3-56b3-bc57-7a2299587489,bad497ed-f122-5d74-ae41-9bbbc33c34de,CIF000058,ACTION_BLOCKED,GUARDIAN,"{""event"": ""ACTION_BLOCKED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-06 00:25:57
fe48d2bf-f3ee-5021-9b81-a58aa7ad362a,4f51a166-a4b0-5a88-a631-d212b7daf9bd,CIF000081,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Tra tien nuoc thang nay"", ""action_type"": ""BILL_PAYMENT""}",2026-05-30 05:30:14
3922f56a-44c1-5c5a-ace9-487910eb14eb,4f51a166-a4b0-5a88-a631-d212b7daf9bd,CIF000081,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-30 05:30:16
927c4b6d-d883-5e83-a769-b2aae9c99461,4f51a166-a4b0-5a88-a631-d212b7daf9bd,CIF000081,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-30 05:30:17
e9dfeb41-47d2-5f7b-931b-315b53384b91,4f51a166-a4b0-5a88-a631-d212b7daf9bd,CIF000081,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-30 05:30:19
5e4a3bb9-fc07-58d9-8ea5-243706cb0950,4f51a166-a4b0-5a88-a631-d212b7daf9bd,CIF000081,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.01, ""action_type"": ""BILL_PAYMENT""}",2026-05-30 05:30:20
91829e41-bd7e-5760-ac30-d64f3a9cb036,79ed8eab-9684-50ca-99ae-21d70b8c7a72,CIF000083,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Thanh toan internet FPT"", ""action_type"": ""BILL_PAYMENT""}",2026-05-03 10:07:43
a27e44ba-ed02-52a1-a490-3deb40f6f2dc,79ed8eab-9684-50ca-99ae-21d70b8c7a72,CIF000083,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-03 10:07:45
0677ea9f-e2b0-5209-ab2e-1ef0fabf2707,79ed8eab-9684-50ca-99ae-21d70b8c7a72,CIF000083,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-03 10:07:46
3b55a8ba-6444-5779-ad72-66acaced24d7,79ed8eab-9684-50ca-99ae-21d70b8c7a72,CIF000083,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-03 10:07:48
0e0cc301-89f4-56e1-918d-c49d917d46f2,79ed8eab-9684-50ca-99ae-21d70b8c7a72,CIF000083,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""YELLOW"", ""risk_score"": 0.55, ""action_type"": ""BILL_PAYMENT""}",2026-05-03 10:07:51
950f355c-0e97-50b6-9b52-80d428cc50c0,79ed8eab-9684-50ca-99ae-21d70b8c7a72,CIF000083,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-03 10:07:54
53c21a88-1543-5905-a2aa-af7a1664a0d5,79ed8eab-9684-50ca-99ae-21d70b8c7a72,CIF000083,OTP_VERIFIED,USER,"{""event"": ""OTP_VERIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-03 10:07:57
e17f65ba-dbf2-52ac-85fe-7c64c6bbcd80,79ed8eab-9684-50ca-99ae-21d70b8c7a72,CIF000083,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-03 10:07:59
672edab6-162b-5401-99d4-bf7ac9e6a3ec,79ed8eab-9684-50ca-99ae-21d70b8c7a72,CIF000083,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-03 10:08:00
5ccaff38-dfad-5b5e-b4c9-6b8529b73469,9dfbcdaf-78dd-5eae-9a96-0be0922ca133,CIF000046,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Thanh toan internet FPT"", ""action_type"": ""BILL_PAYMENT""}",2026-05-18 22:20:27
1be72338-e0d9-51e4-a6be-fa6a3ad658de,9dfbcdaf-78dd-5eae-9a96-0be0922ca133,CIF000046,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-18 22:20:29
7c86d7e1-5cba-5133-9bed-c017a47a3e05,9dfbcdaf-78dd-5eae-9a96-0be0922ca133,CIF000046,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-18 22:20:30
0acc138d-080a-50b4-8543-3758f3843edd,9dfbcdaf-78dd-5eae-9a96-0be0922ca133,CIF000046,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-18 22:20:33
1f3e21fe-bda1-5e26-b829-a752e653e56f,9dfbcdaf-78dd-5eae-9a96-0be0922ca133,CIF000046,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.12, ""action_type"": ""BILL_PAYMENT""}",2026-05-18 22:20:35
b1e175de-3256-5e78-9e75-29d21fd1e643,7f0c775d-f00a-53c3-b0c8-1b6aa5e18458,CIF000029,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Thanh toan internet FPT"", ""action_type"": ""BILL_PAYMENT""}",2026-04-16 06:03:45
cb8c70f6-57b7-5ac7-88bf-a7c59bafbbb9,7f0c775d-f00a-53c3-b0c8-1b6aa5e18458,CIF000029,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-16 06:03:48
0e5ceaa0-918a-5714-a42d-9d0c411a0541,7f0c775d-f00a-53c3-b0c8-1b6aa5e18458,CIF000029,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-16 06:03:49
e19e14db-fc36-5bdc-bef8-6e51aa79df02,7f0c775d-f00a-53c3-b0c8-1b6aa5e18458,CIF000029,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-16 06:03:52
3d819a4f-69c7-5524-8832-a25d58077211,7f0c775d-f00a-53c3-b0c8-1b6aa5e18458,CIF000029,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""GREEN"", ""risk_score"": 0.27, ""action_type"": ""BILL_PAYMENT""}",2026-04-16 06:03:54
82b09c40-e600-5cd7-9802-f041b8ebf46b,7f0c775d-f00a-53c3-b0c8-1b6aa5e18458,CIF000029,API_CALLED,EXECUTOR,"{""event"": ""API_CALLED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-16 06:03:57
48a064d3-5bc5-5d84-a00c-572160efeec2,7f0c775d-f00a-53c3-b0c8-1b6aa5e18458,CIF000029,ACTION_EXECUTED,EXECUTOR,"{""event"": ""ACTION_EXECUTED"", ""action_type"": ""BILL_PAYMENT""}",2026-04-16 06:03:58
c917d70c-7df2-5605-86cf-b83f5f816a15,13d3c900-519b-5f57-88d2-4dde88588a94,CIF000035,USER_REQUEST_RECEIVED,USER,"{""event"": ""USER_REQUEST_RECEIVED"", ""user_text"": ""Thanh toan internet FPT"", ""action_type"": ""BILL_PAYMENT""}",2026-05-15 11:12:19
1f85a0f7-2dd3-5eb6-9f06-daf03a656939,13d3c900-519b-5f57-88d2-4dde88588a94,CIF000035,INTENT_CLASSIFIED,ORCHESTRATOR,"{""event"": ""INTENT_CLASSIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-15 11:12:20
6c895093-783e-59a0-9bdb-e05c42e1ff2d,13d3c900-519b-5f57-88d2-4dde88588a94,CIF000035,ENTITY_EXTRACTED,TRANSACTION_AGENT,"{""event"": ""ENTITY_EXTRACTED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-15 11:12:21
f0c5736d-4c7d-5b36-9a84-07ce4d8fb03b,13d3c900-519b-5f57-88d2-4dde88588a94,CIF000035,BILLER_RESOLVED,TRANSACTION_AGENT,"{""event"": ""BILLER_RESOLVED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-15 11:12:24
95f82cd8-ad89-5b42-aaa3-1abf6ffe4196,13d3c900-519b-5f57-88d2-4dde88588a94,CIF000035,RISK_CHECKED,GUARDIAN,"{""event"": ""RISK_CHECKED"", ""risk_tier"": ""YELLOW"", ""risk_score"": 0.45, ""action_type"": ""BILL_PAYMENT""}",2026-05-15 11:12:27
e91cdb12-ee11-54ab-a76a-ed83aaa24820,13d3c900-519b-5f57-88d2-4dde88588a94,CIF000035,USER_CONFIRMED,USER,"{""event"": ""USER_CONFIRMED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-15 11:12:30
e32f5918-881b-5429-af73-eb2a22d2a532,13d3c900-519b-5f57-88d2-4dde88588a94,CIF000035,OTP_VERIFIED,USER,"{""event"": ""OTP_VERIFIED"", ""action_type"": ""BILL_PAYMENT""}",2026-05-15 11:12:31
